prod,origen,imported,categoria_producto,time,post,timeToTreat,precio_std,price_variation_c,dolar_variation,stock,max_consecutivos_sin_stock,log_precio,stock_dummy
arg_143,Argentina,0.0,Pescado enlatado,2024-08-29,0.0,-4.0,5555.5557,0.0,0.0,InStock,11.0,8.622733716871329,1
arg_182,Argentina,0.0,Galletitas,2024-08-29,0.0,-4.0,660.0,0.0,0.0,InStock,0.0,6.493753839851686,1
imp_144,España,1.0,Mermelada,2024-08-29,0.0,-4.0,9571.429,0.0,0.0,InStock,1.0,9.166642266243766,1
imp_65,Italia,1.0,Capsulas de cafe,2024-08-29,0.0,-4.0,1020.0,0.0,0.0,InStock,0.0,6.928537818164665,1
imp_120,Argentina,0.0,Pastas cortas,2024-08-29,0.0,-4.0,1680.0,0.0,0.0,InStock,10.0,7.427144133408616,1
imp_153,Estados Unidos,1.0,Aderezos,2024-08-29,0.0,-4.0,2571.4287,0.0,0.0,InStock,7.0,7.852605751094754,1
imp_88,Italia,1.0,Arroz,2024-08-29,0.0,-4.0,16600.0,0.0,0.0,InStock,24.0,9.717218213494077,1
arg_181,Argentina,0.0,Galletitas,2024-08-29,0.0,-4.0,620.0,0.0,0.0,InStock,0.0,6.431331081933479,1
imp_133,Italia,1.0,Queso,2024-08-29,0.0,-4.0,38379.0,0.0,0.0,InStock,0.0,10.555291769561691,1
imp_227,España,1.0,Aceitunas,2024-08-29,0.0,-4.0,6823.53,0.0,0.0,InStock,14.0,8.828278753213029,1
arg_96,Argentina,0.0,Capsulas de cafe,2024-08-29,0.0,-4.0,1512.5,0.0,0.0,InStock,8.0,7.322180128461773,1
imp_32,Brasil,1.0,Golosinas,2024-08-29,0.0,-4.0,3039.2156,0.0,0.0,InStock,0.0,8.01968371293812,1
arg_180,Argentina,0.0,Galletitas,2024-08-29,0.0,-4.0,1227.1187,0.0,0.0,InStock,0.0,7.1132387652734765,1
arg_137,Argentina,0.0,Arroz,2024-08-29,0.0,-4.0,3200.0,0.0,0.0,InStock,33.0,8.071218539969863,1
arg_122,Argentina,0.0,Snack,2024-08-29,0.0,-4.0,1000.0,0.0,0.0,InStock,0.0,6.90875477931522,1
imp_33,Brasil,1.0,Golosinas,2024-08-29,0.0,-4.0,3039.2156,0.0,0.0,InStock,10.0,8.01968371293812,1
arg_56,Argentina,0.0,Chocolate,2024-08-29,0.0,-4.0,2300.0,0.0,0.0,InStock,0.0,7.741099090035366,1
arg_144,Argentina,0.0,Pescado enlatado,2024-08-29,0.0,-4.0,789.4737,0.0,0.0,InStock,0.0,6.672632386013839,1
imp_209,Dinamarca,1.0,Queso,2024-08-29,0.0,-4.0,137487.5,0.0,0.0,InStock,0.0,11.831295556227412,1
imp_247,Francia,1.0,Queso,2024-08-29,0.0,-4.0,119752.0,0.0,0.0,InStock,0.0,11.693186567151427,1
imp_71,Italia,1.0,Condimento,2024-08-29,0.0,-4.0,80666.664,0.0,0.0,InStock,0.0,11.298093080030648,1
imp_170,Brasil,1.0,Condimento liquido,2024-08-29,0.0,-4.0,11333.333,0.0,0.0,InStock,0.0,9.335591716922632,1
arg_149,Argentina,0.0,Aceitunas,2024-08-29,0.0,-4.0,3266.6667,0.0,0.0,InStock,6.0,8.091831461794575,1
imp_158,Estados Unidos,1.0,Aderezos,2024-08-29,0.0,-4.0,3285.7144,0.0,0.0,InStock,0.0,8.09764368214968,1
arg_83,Argentina,0.0,Aceite,2024-08-29,0.0,-4.0,23600.0,0.0,0.0,InStock,0.0,10.069044362997353,1
arg_151,Argentina,0.0,Aceitunas,2024-08-29,0.0,-4.0,3200.0,0.0,0.0,InStock,0.0,8.071218539969863,1
imp_207,Alemania,1.0,Queso,2024-08-29,0.0,-4.0,79992.0,0.0,0.0,InStock,0.0,11.28969440982767,1
arg_91,Argentina,0.0,Capsulas de cafe,2024-08-29,0.0,-4.0,1025.375,0.0,0.0,InStock,0.0,6.933788456028953,1
imp_203,Italia,1.0,Salsa de tomate,2024-08-29,0.0,-4.0,7062.5,0.0,0.0,InStock,6.0,8.862695958351718,1
imp_15,Suiza,1.0,Chocolate,2024-08-29,0.0,-4.0,9800.0,0.0,0.0,InStock,0.0,9.19023970026918,1
arg_87,Argentina,0.0,Aceite,2024-08-29,0.0,-4.0,29500.0,0.0,0.0,InStock,9.0,10.292179440058462,1
arg_112,Argentina,0.0,Chocolate,2024-08-29,0.0,-4.0,2000.0001,0.0,0.0,InStock,0.0,7.601402384558745,1
imp_140,Brasil,1.0,Yerba,2024-08-29,0.0,-4.0,8500.0,0.0,0.0,InStock,13.0,9.04793908261736,1
imp_171,Estados Unidos,1.0,Aderezos,2024-08-29,0.0,-4.0,7500.0,0.0,0.0,InStock,0.0,8.922791623969637,1
imp_197,Italia,1.0,Arroz,2024-08-29,0.0,-4.0,19671.89,-3.18e-06,0.0,InStock,0.0,9.88699682484092,1
imp_8,Holanda,1.0,Chocolate,2024-08-29,0.0,-4.0,4050.0,0.0,0.0,InStock,0.0,8.30671904320269,1
imp_82,Argentina,0.0,Condimento liquido,2024-08-29,0.0,-4.0,10892.857,0.0,0.0,InStock,0.0,9.29595433136582,1
imp_62,Italia,1.0,Capsulas de cafe,2024-08-29,0.0,-4.0,950.0,0.0,0.0,InStock,39.0,6.85751406254539,1
imp_9,Suiza,1.0,Chocolate,2024-08-29,0.0,-4.0,10200.0,0.0,0.0,InStock,0.0,9.23024103368252,1
arg_4,Argentina,0.0,Cafe molido,2024-08-29,0.0,-4.0,36700.0,0.0,0.0,InStock,0.0,10.510559281627845,1
arg_146,Argentina,0.0,Aceitunas,2024-08-29,0.0,-4.0,1533.3334,0.0,0.0,InStock,0.0,7.335851298599055,1
imp_20,Italia,1.0,Chocolate,2024-08-29,0.0,-4.0,12875.0,0.0,0.0,InStock,0.0,9.463120392418698,1
imp_76,España,1.0,Condimento,2024-08-29,0.0,-4.0,28269.23,0.0,0.0,InStock,39.0,10.24956458648758,1
arg_78,Argentina,0.0,Pastas cortas,2024-08-29,0.0,-4.0,1200.0,0.0,0.0,InStock,0.0,7.0909098220799835,1
imp_28,Suiza,1.0,Bombones,2024-08-29,0.0,-4.0,32187.5,0.0,0.0,InStock,0.0,10.379364524884657,1
arg_46,Argentina,0.0,Cerveza,2024-08-29,0.0,-4.0,23424.947,0.0,0.0,InStock,0.0,10.061599533183822,1
arg_67,Argentina,0.0,Pastas cortas,2024-08-29,0.0,-4.0,1309.0,0.0,0.0,InStock,0.0,7.177782416195197,1
imp_225,España,1.0,Aceitunas,2024-08-29,0.0,-4.0,6823.53,0.0,0.0,InStock,13.0,8.828278753213029,1
arg_34,Argentina,0.0,Arroz,2024-08-29,0.0,-4.0,3144.0,0.0,0.0,InStock,0.0,8.05356916913454,1
imp_166,Estados Unidos,1.0,Aderezos,2024-08-29,0.0,-4.0,16850.22,0.0,0.0,InStock,0.0,9.732178336720327,1
imp_101,Italia,1.0,Pastas largas,2024-08-29,0.0,-4.0,10200.0,0.0,0.0,InStock,0.0,9.23024103368252,1
imp_52,Italia,1.0,Cafe molido,2024-08-29,0.0,-4.0,53000.0,0.0,0.0,InStock,0.0,10.87806606028079,1
arg_35,Argentina,0.0,Arroz,2024-08-29,0.0,-4.0,2600.0,0.0,0.0,InStock,0.0,7.8636512654486515,1
imp_190,Italia,1.0,Salsa de tomate,2024-08-29,0.0,-4.0,11428.571,0.0,0.0,InStock,18.0,9.343959223276084,1
imp_97,Italia,1.0,Pastas largas,2024-08-29,0.0,-4.0,6700.0,0.0,0.0,InStock,0.0,8.81001204797317,1
arg_66,Argentina,0.0,Salsa preparada,2024-08-29,0.0,-4.0,1323.5294,0.0,0.0,InStock,21.0,7.188812505521266,1
arg_165,Argentina,0.0,Te,2024-08-29,0.0,-4.0,25.24,0.0,0.0,InStock,0.0,3.267284964075888,1
imp_159,Argentina,0.0,Aderezos,2024-08-29,0.0,-4.0,8815.789,0.0,0.0,InStock,24.0,9.084413023758371,1
arg_104,Argentina,0.0,Aderezos,2024-08-29,0.0,-4.0,5069.4443,0.0,0.0,InStock,0.0,8.531183725881764,1
imp_230,España,1.0,Aceitunas,2024-08-29,0.0,-4.0,8250.0,0.0,0.0,InStock,0.0,9.018089684104343,1
imp_210,Dinamarca,1.0,Queso,2024-08-29,0.0,-4.0,73326.664,0.0,0.0,InStock,0.0,11.202693224586978,1
imp_85,Italia,1.0,Arroz,2024-08-29,0.0,-4.0,25200.0,0.0,0.0,InStock,0.0,10.134638955251866,1
imp_123,Argentina,0.0,Pastas cortas,2024-08-29,0.0,-4.0,2500.0,0.0,0.0,InStock,3.0,7.824445930877619,1
imp_191,Italia,1.0,Salsa de tomate,2024-08-29,0.0,-4.0,8812.5,0.0,0.0,InStock,3.0,9.084039915860009,1
imp_57,Italia,1.0,Capsulas de cafe,2024-08-29,0.0,-4.0,880.0,0.0,0.0,InStock,0.0,6.78105762593618,1
arg_105,Argentina,0.0,Aderezos,2024-08-29,0.0,-4.0,1300.0,0.0,0.0,InStock,1.0,7.170888478512505,1
imp_165,Estados Unidos,1.0,Aderezos,2024-08-29,0.0,-4.0,7935.685,0.0,0.0,InStock,0.0,8.979250960763931,1
imp_16,Suiza,1.0,Chocolate,2024-08-29,0.0,-4.0,9800.0,0.0,0.0,InStock,12.0,9.19023970026918,1
imp_194,Italia,1.0,Aderezos,2024-08-29,0.0,-4.0,11611.111,0.0,0.0,InStock,0.0,9.35980388417565,1
imp_23,Belgica,1.0,Chocolate,2024-08-29,0.0,-4.0,8700.0,0.0,0.0,InStock,21.0,9.071193240566025,1
imp_118,Italia,1.0,Pastas largas,2024-08-29,0.0,-4.0,7750.0,0.0,0.0,InStock,0.0,8.955577146281511,1
arg_18,Argentina,0.0,Mermelada,2024-08-29,0.0,-4.0,11714.286,0.0,0.0,InStock,0.0,9.36864976378944,1
imp_49,Italia,1.0,Cafe molido,2024-08-29,0.0,-4.0,54400.0,0.0,0.0,InStock,0.0,10.904137815028022,1
imp_244,Chile,1.0,Pescado enlatado,2024-08-29,0.0,-4.0,1942.1053,0.0,0.0,InStock,0.0,7.5720426424534875,1
imp_106,Italia,1.0,Pastas cortas,2024-08-29,0.0,-4.0,9700.0,0.0,0.0,InStock,0.0,9.179984251961283,1
imp_66,España,1.0,Galletitas,2024-08-29,0.0,-4.0,3588.2354,0.0,0.0,InStock,5.0,8.185694478297364,1
arg_152,Argentina,0.0,Aceitunas,2024-08-29,0.0,-4.0,3185.6,0.0,0.0,InStock,0.0,8.066709796656408,1
arg_86,Argentina,0.0,Aceite,2024-08-29,0.0,-4.0,26100.0,0.0,0.0,InStock,0.0,10.169728906753061,1
imp_89,Italia,1.0,Risotto,2024-08-29,0.0,-4.0,3100.0,0.0,0.0,InStock,0.0,8.03947991910045,1
arg_42,Argentina,0.0,Pastas cortas,2024-08-29,0.0,-4.0,2250.0,0.0,0.0,InStock,0.0,7.719129840906732,1
imp_26,España,1.0,Chocolate,2024-08-29,0.0,-4.0,7750.0,0.0,0.0,InStock,0.0,8.955577146281511,1
imp_242,Ecuador,1.0,Pescado enlatado,2024-08-29,0.0,-4.0,2083.3333,0.0,0.0,InStock,0.0,7.642204322906864,1
imp_21,Suiza,1.0,Chocolate,2024-08-29,0.0,-4.0,10971.429,0.0,0.0,InStock,7.0,9.303140950819193,1
imp_127,Alemania,1.0,Cerveza,2024-08-29,0.0,-4.0,11700.0,0.0,0.0,InStock,0.0,9.367429587218957,1
arg_11,Argentina,0.0,Te,2024-08-29,0.0,-4.0,85.0,0.0,0.0,InStock,0.0,4.454347296253507,1
arg_29,Argentina,0.0,Condimento,2024-08-29,0.0,-4.0,10666.666,0.0,0.0,InStock,0.0,9.274972576225354,1
imp_91,Italia,1.0,Risotto,2024-08-29,0.0,-4.0,2325.0,0.0,0.0,InStock,0.0,7.75190533307861,1
imp_104,Italia,1.0,Pastas largas,2024-08-29,0.0,-4.0,9700.0,0.0,0.0,InStock,0.0,9.179984251961283,1
imp_235,Reino Unido,1.0,Capsulas de cafe,2024-08-29,0.0,-4.0,1025.375,0.0,0.0,InStock,5.0,6.933788456028953,1
imp_38,Argentina,0.0,Cafe molido,2024-08-29,0.0,-4.0,48529.41,0.0,0.0,InStock,0.0,10.789945890746019,1
imp_22,Belgica,1.0,Chocolate,2024-08-29,0.0,-4.0,8700.0,0.0,0.0,InStock,41.0,9.071193240566025,1
imp_45,Colombia,1.0,Cafe molido,2024-08-29,0.0,-4.0,93200.0,0.0,0.0,InStock,0.0,11.442513730229855,1
arg_162,Argentina,0.0,Queso,2024-08-29,0.0,-4.0,15360.0,0.0,0.0,InStock,0.0,9.639587108749145,1
arg_168,Argentina,0.0,Te,2024-08-29,0.0,-4.0,48.0,0.0,0.0,InStock,9.0,3.8918202981106265,1
arg_145,Argentina,0.0,Enlatados,2024-08-29,0.0,-4.0,1333.3333,0.0,0.0,InStock,34.0,7.1961870453431995,1
imp_1,Suiza,1.0,Chocolate,2024-08-29,0.0,-4.0,9800.0,0.0,0.0,InStock,0.0,9.19023970026918,1
imp_143,España,1.0,Mermelada,2024-08-29,0.0,-4.0,10642.857,0.0,0.0,InStock,40.0,9.272738197208385,1
imp_58,Italia,1.0,Capsulas de cafe,2024-08-29,0.0,-4.0,880.0,0.0,0.0,InStock,12.0,6.78105762593618,1
imp_107,Italia,1.0,Pastas cortas,2024-08-29,0.0,-4.0,9700.0,0.0,0.0,InStock,0.0,9.179984251961283,1
arg_44,Argentina,0.0,Cerveza,2024-08-29,0.0,-4.0,4296.4106,0.0,0.0,InStock,0.0,8.365767934248302,1
arg_31,Argentina,0.0,Enlatados,2024-08-29,0.0,-4.0,1416.6666,0.0,0.0,InStock,12.0,7.2567675595598935,1
imp_24,España,1.0,Chocolate,2024-08-29,0.0,-4.0,7750.0,0.0,0.0,InStock,0.0,8.955577146281511,1
arg_75,Argentina,0.0,Pastas cortas,2024-08-29,0.0,-4.0,1200.0,0.0,0.0,InStock,0.0,7.0909098220799835,1
arg_92,Argentina,0.0,Capsulas de cafe,2024-08-29,0.0,-4.0,950.0,0.0,0.0,InStock,0.0,6.85751406254539,1
arg_166,Argentina,0.0,Te,2024-08-29,0.0,-4.0,58.0,0.0,0.0,InStock,0.0,4.07753744390572,1
arg_64,Argentina,0.0,Salsa preparada,2024-08-29,0.0,-4.0,1470.5883,0.0,0.0,InStock,29.0,7.294097572668978,1
imp_42,Argentina,0.0,Cafe molido,2024-08-29,0.0,-4.0,47117.645,0.0,0.0,InStock,0.0,10.760424061545272,1
imp_18,Suiza,1.0,Chocolate,2024-08-29,0.0,-4.0,9300.0,0.0,0.0,InStock,0.0,9.137877200242468,1
imp_48,Italia,1.0,Cafe molido,2024-08-29,0.0,-4.0,45400.0,0.0,0.0,InStock,0.0,10.723289410218579,1
arg_108,Argentina,0.0,Chocolate,2024-08-29,0.0,-4.0,2000.0,0.0,0.0,InStock,0.0,7.601402334583733,1
arg_184,Argentina,0.0,Galletitas,2024-08-29,0.0,-4.0,901.1628,0.0,0.0,InStock,0.0,6.804794991581537,1
imp_187,Italia,1.0,Salsa de tomate,2024-08-29,0.0,-4.0,8750.0,0.0,0.0,InStock,11.0,9.076923258535832,1
arg_133,Argentina,0.0,Arroz,2024-08-29,0.0,-4.0,2500.0,0.0,0.0,InStock,0.0,7.824445930877619,1
imp_94,Italia,1.0,Risotto,2024-08-29,0.0,-4.0,6666.6665,0.0,0.0,InStock,0.0,8.805025227622892,1
imp_238,Brasil,1.0,Condimento liquido,2024-08-29,0.0,-4.0,3243.695,-2.11e-06,0.0,InStock,0.0,8.084776633965776,1
arg_80,Argentina,0.0,Salsa de tomate,2024-08-29,0.0,-4.0,979.3814,0.0,0.0,InStock,0.0,6.887941679625764,1
imp_53,España,1.0,Capsulas de cafe,2024-08-29,0.0,-4.0,1000.0,0.0,0.0,InStock,27.0,6.90875477931522,1
imp_43,Colombia,1.0,Cafe molido,2024-08-29,0.0,-4.0,93200.0,0.0,0.0,InStock,0.0,11.442513730229855,1
imp_74,Mexico,1.0,Enlatados,2024-08-29,0.0,-4.0,11625.0,0.0,0.0,InStock,0.0,9.360999248261296,1
arg_47,Argentina,0.0,Cerveza,2024-08-29,0.0,-4.0,19008.44,0.0,0.0,InStock,0.0,9.852690976868669,1
imp_46,Italia,1.0,Cafe molido,2024-08-29,0.0,-4.0,70000.0,0.0,0.0,InStock,0.0,11.156264806643742,1
arg_53,Argentina,0.0,Chocolate,2024-08-29,0.0,-4.0,2450.0,0.0,0.0,InStock,0.0,7.804251383528112,1
imp_75,Mexico,1.0,Enlatados,2024-08-29,0.0,-4.0,13552.632,0.0,0.0,InStock,0.0,9.51440983467084,1
arg_9,Argentina,0.0,Capsulas de cafe,2024-08-29,0.0,-4.0,685.0,0.0,0.0,InStock,0.0,6.530877627725885,1
imp_35,Argentina,0.0,Galletitas,2024-08-29,0.0,-4.0,1826.0,0.0,0.0,InStock,1.0,7.510430556378006,1
imp_4,Holanda,1.0,Chocolate,2024-08-29,0.0,-4.0,4050.0,0.0,0.0,InStock,0.0,8.30671904320269,1
imp_239,Brasil,1.0,Bombones,2024-08-29,0.0,-4.0,6050.0,0.0,0.0,InStock,8.0,8.707978826622321,1
arg_100,Argentina,0.0,Aderezos,2024-08-29,0.0,-4.0,1600.0,0.0,0.0,InStock,0.0,7.3783837129967145,1
imp_157,Estados Unidos,1.0,Aderezos,2024-08-29,0.0,-4.0,3125.0,0.0,0.0,InStock,0.0,8.047509510981422,1
imp_51,Italia,1.0,Cafe molido,2024-08-29,0.0,-4.0,45400.0,0.0,0.0,InStock,10.0,10.723289410218579,1
imp_172,Belgica,1.0,Aderezos,2024-08-29,0.0,-4.0,17000.0,0.0,0.0,InStock,0.0,9.741027444837728,1
imp_105,Italia,1.0,Pastas cortas,2024-08-29,0.0,-4.0,10527.99,-2.23e-06,0.0,InStock,9.0,9.261887684098497,1
imp_54,España,1.0,Capsulas de cafe,2024-08-29,0.0,-4.0,1030.0,0.0,0.0,InStock,10.0,6.93828448401696,1
imp_231,España,1.0,Aceitunas,2024-08-29,0.0,-4.0,8875.0,0.0,0.0,InStock,0.0,9.091106284052485,1
imp_99,Italia,1.0,Pastas largas,2024-08-29,0.0,-4.0,7850.0,0.0,0.0,InStock,0.0,8.968396191198256,1
imp_80,Argentina,0.0,Condimento,2024-08-29,0.0,-4.0,5400.0,0.0,0.0,InStock,0.0,8.594339400592892,1
imp_7,Holanda,1.0,Chocolate,2024-08-29,0.0,-4.0,4050.0,0.0,0.0,InStock,0.0,8.30671904320269,1
imp_193,Italia,1.0,Salsa preparada,2024-08-29,0.0,-4.0,19125.0,0.0,0.0,InStock,0.0,9.858803944909488,1
imp_92,Italia,1.0,Risotto,2024-08-29,0.0,-4.0,6666.6665,0.0,0.0,InStock,0.0,8.805025227622892,1
imp_95,Italia,1.0,Pastas largas,2024-08-29,0.0,-4.0,6700.0,0.0,0.0,InStock,0.0,8.81001204797317,1
imp_31,Holanda,1.0,Bombones,2024-08-29,0.0,-4.0,14062.5,0.0,0.0,InStock,4.0,9.551338067529612,1
arg_125,Argentina,0.0,Snack,2024-08-29,0.0,-4.0,1351.8518,0.0,0.0,InStock,0.0,7.20997008780339,1
arg_95,Argentina,0.0,Capsulas de cafe,2024-08-29,0.0,-4.0,1512.5,0.0,0.0,InStock,0.0,7.322180128461773,1
arg_70,Argentina,0.0,Salsa de tomate,2024-08-29,0.0,-4.0,721.1538,0.0,0.0,InStock,0.0,6.582238135597999,1
imp_96,Italia,1.0,Pastas largas,2024-08-29,0.0,-4.0,6700.0,0.0,0.0,InStock,4.0,8.81001204797317,1
imp_6,Holanda,1.0,Chocolate,2024-08-29,0.0,-4.0,4050.0,0.0,0.0,0,0.0,8.30671904320269,0
imp_137,Polonia,1.0,Te,2024-08-29,0.0,-4.0,525.0,0.0,0.0,InStock,38.0,6.26530121273771,1
arg_134,Argentina,0.0,Arroz,2024-08-29,0.0,-4.0,6000.0,0.0,0.0,InStock,0.0,8.699681400989514,1
imp_121,Argentina,0.0,Pastas cortas,2024-08-29,0.0,-4.0,1450.0,0.0,0.0,InStock,0.0,7.280008252884188,1
imp_136,Polonia,1.0,Te,2024-08-29,0.0,-4.0,530.0,0.0,0.0,InStock,40.0,6.274762021241939,1
imp_141,Alemania,1.0,Mermelada,2024-08-29,0.0,-4.0,7651.515,0.0,0.0,InStock,18.0,8.942789630961391,1
arg_13,Argentina,0.0,Te,2024-08-29,0.0,-4.0,65.0,0.0,0.0,InStock,0.0,4.189654742026425,1
imp_156,Mexico,1.0,Aderezos,2024-08-29,0.0,-4.0,6052.6313,0.0,0.0,InStock,0.0,8.708413585844017,1
arg_163,Argentina,0.0,Queso,2024-08-29,0.0,-4.0,17865.0,0.0,0.0,InStock,0.0,9.790654744261785,1
arg_118,Argentina,0.0,Snack,2024-08-29,0.0,-4.0,1160.0,0.0,0.0,InStock,39.0,7.057036981697891,1
imp_196,Italia,1.0,Salsa de tomate,2024-08-29,0.0,-4.0,30192.307,0.0,0.0,InStock,0.0,10.315375556284506,1
arg_138,Argentina,0.0,Arroz,2024-08-29,0.0,-4.0,8400.0,0.0,0.0,InStock,28.0,9.036106025364846,1
imp_240,Brasil,1.0,Snack,2024-08-29,0.0,-4.0,4663.4614,0.0,0.0,InStock,0.0,8.447727651096114,1
imp_72,Mexico,1.0,Condimento,2024-08-29,0.0,-4.0,8888.89,0.0,0.0,InStock,29.0,9.09266995497808,1
imp_61,Italia,1.0,Capsulas de cafe,2024-08-29,0.0,-4.0,950.0,0.0,0.0,InStock,4.0,6.85751406254539,1
arg_117,Argentina,0.0,Snack,2024-08-29,0.0,-4.0,2209.394,0.0,0.0,InStock,2.0,7.700926059164697,1
arg_82,Argentina,0.0,Pastas largas,2024-08-29,0.0,-4.0,1650.0,0.0,0.0,InStock,0.0,7.409136443920128,1
arg_114,Argentina,0.0,Chocolate,2024-08-29,0.0,-4.0,3650.0,0.0,0.0,InStock,10.0,8.202756381655638,1
arg_157,Argentina,0.0,Queso,2024-08-29,0.0,-4.0,25833.332,0.0,0.0,InStock,11.0,10.15945958399064,1
imp_98,Italia,1.0,Pastas largas,2024-08-29,0.0,-4.0,7750.0,0.0,0.0,InStock,25.0,8.955577146281511,1
arg_49,Argentina,0.0,Cerveza,2024-08-29,0.0,-4.0,3250.0,0.0,0.0,InStock,0.0,8.086717920303906,1
arg_115,Argentina,0.0,Chocolate,2024-08-29,0.0,-4.0,3902.4392,0.0,0.0,InStock,0.0,8.269613289673703,1
imp_226,España,1.0,Aceitunas,2024-08-29,0.0,-4.0,6823.53,0.0,0.0,InStock,10.0,8.828278753213029,1
arg_84,Argentina,0.0,Aceite,2024-08-29,0.0,-4.0,20100.0,0.0,0.0,InStock,0.0,9.908524844053396,1
arg_132,Argentina,0.0,Enlatados,2024-08-30,0.0,-3.0,2250.0,0.0,0.20618556,InStock,0.0,7.719129840906732,1
arg_166,Argentina,0.0,Te,2024-08-30,0.0,-3.0,58.0,0.0,0.20618556,InStock,0.0,4.07753744390572,1
imp_168,China,1.0,Aderezos,2024-08-30,0.0,-3.0,25000.0,0.0,0.20618556,InStock,5.0,10.12667110305036,1
arg_67,Argentina,0.0,Pastas cortas,2024-08-30,0.0,-3.0,1309.0,0.0,0.20618556,InStock,0.0,7.177782416195197,1
arg_118,Argentina,0.0,Snack,2024-08-30,0.0,-3.0,1160.0,0.0,0.20618556,InStock,39.0,7.057036981697891,1
imp_38,Argentina,0.0,Cafe molido,2024-08-30,0.0,-3.0,48529.41,0.0,0.20618556,InStock,0.0,10.789945890746019,1
arg_41,Argentina,0.0,Pastas cortas,2024-08-30,0.0,-3.0,1400.0,0.0,0.20618556,InStock,0.0,7.244941546337007,1
imp_15,Suiza,1.0,Chocolate,2024-08-30,0.0,-3.0,9800.0,0.0,0.20618556,InStock,0.0,9.19023970026918,1
arg_51,Argentina,0.0,Chocolate,2024-08-30,0.0,-3.0,3600.0,0.0,0.20618556,InStock,0.0,8.188966863648876,1
arg_56,Argentina,0.0,Chocolate,2024-08-30,0.0,-3.0,2300.0,0.0,0.20618556,InStock,0.0,7.741099090035366,1
arg_58,Argentina,0.0,Salsa de tomate,2024-08-30,0.0,-3.0,1437.5,0.0,0.20618556,InStock,0.0,7.271356182991602,1
imp_238,Brasil,1.0,Condimento liquido,2024-08-30,0.0,-3.0,3243.695,-2.11e-06,0.20618556,InStock,0.0,8.084776633965776,1
imp_120,Argentina,0.0,Pastas cortas,2024-08-30,0.0,-3.0,1680.0,0.0,0.20618556,InStock,10.0,7.427144133408616,1
imp_134,España,1.0,Golosinas,2024-08-30,0.0,-3.0,3000.0,0.0,0.20618556,InStock,0.0,8.006700845440367,1
arg_157,Argentina,0.0,Queso,2024-08-30,0.0,-3.0,25833.332,0.0,0.20618556,InStock,11.0,10.15945958399064,1
arg_144,Argentina,0.0,Pescado enlatado,2024-08-30,0.0,-3.0,789.4737,0.0,0.20618556,InStock,0.0,6.672632386013839,1
imp_232,Francia,1.0,Queso,2024-08-30,0.0,-3.0,126872.0,0.0,0.20618556,InStock,0.0,11.750941865107144,1
imp_33,Brasil,1.0,Golosinas,2024-08-30,0.0,-3.0,3039.2156,0.0,0.20618556,InStock,10.0,8.01968371293812,1
arg_48,Argentina,0.0,Cerveza,2024-08-30,0.0,-3.0,3016.9014,0.0,0.20618556,InStock,0.0,8.012316968151287,1
imp_170,Brasil,1.0,Condimento liquido,2024-08-30,0.0,-3.0,11333.333,0.0,0.20618556,InStock,0.0,9.335591716922632,1
imp_106,Italia,1.0,Pastas cortas,2024-08-30,0.0,-3.0,9700.0,0.0,0.20618556,InStock,0.0,9.179984251961283,1
imp_48,Italia,1.0,Cafe molido,2024-08-30,0.0,-3.0,45400.0,0.0,0.20618556,InStock,0.0,10.723289410218579,1
arg_151,Argentina,0.0,Aceitunas,2024-08-30,0.0,-3.0,3200.0,0.0,0.20618556,InStock,0.0,8.071218539969863,1
imp_226,España,1.0,Aceitunas,2024-08-30,0.0,-3.0,6823.53,0.0,0.20618556,InStock,10.0,8.828278753213029,1
imp_35,Argentina,0.0,Galletitas,2024-08-30,0.0,-3.0,1826.0,0.0,0.20618556,InStock,1.0,7.510430556378006,1
arg_84,Argentina,0.0,Aceite,2024-08-30,0.0,-3.0,20100.0,0.0,0.20618556,InStock,0.0,9.908524844053396,1
imp_114,Italia,1.0,Pastas largas,2024-08-30,0.0,-3.0,10674.15,-3.66e-06,0.20618556,InStock,0.0,9.275673889520352,1
arg_168,Argentina,0.0,Te,2024-08-30,0.0,-3.0,48.0,0.0,0.20618556,InStock,9.0,3.8918202981106265,1
imp_229,España,1.0,Aceitunas,2024-08-30,0.0,-3.0,8250.0,0.0,0.20618556,InStock,20.0,9.018089684104343,1
imp_130,Holanda,1.0,Cerveza,2024-08-30,0.0,-3.0,10500.0,0.0,0.20618556,InStock,0.0,9.259225769705994,1
imp_79,Argentina,0.0,Condimento liquido,2024-08-30,0.0,-3.0,15535.714,0.0,0.20618556,InStock,0.0,9.65096114725057,1
imp_231,España,1.0,Aceitunas,2024-08-30,0.0,-3.0,8875.0,0.0,0.20618556,InStock,0.0,9.091106284052485,1
imp_59,Italia,1.0,Capsulas de cafe,2024-08-30,0.0,-3.0,880.0,0.0,0.20618556,InStock,11.0,6.78105762593618,1
arg_120,Argentina,0.0,Snack,2024-08-30,0.0,-3.0,3857.143,0.0,0.20618556,InStock,0.0,8.257941258615974,1
imp_118,Italia,1.0,Pastas largas,2024-08-30,0.0,-3.0,7750.0,0.0,0.20618556,InStock,0.0,8.955577146281511,1
imp_154,Estados Unidos,1.0,Aderezos,2024-08-30,0.0,-3.0,3125.0,0.0,0.20618556,InStock,0.0,8.047509510981422,1
