prod,origen,imported,subcategoria,categoria_producto,unidad_medida1,unidad_medida2,time,post,timeToTreat,post_imported,stock,max_consecutivos_sin_stock,precio,precio_cont,precio_std,price_var,price_var_cont,first_price_cont,price_variation_c,dolar_variation,_merge
imp_21,Suiza,1,Chocolate,Chocolate,0.2857143,gr,9/2/2024,1,0,1,InStock,7,38400,38400,10971.429,0,0,38400,0,0.30927834,Matched (3)
imp_209,Dinamarca,1,Queso,Queso,12.5,gr,9/2/2024,1,0,1,InStock,,10999,10999,137487.5,0,0,10999,0,0.30927834,Matched (3)
imp_143,España,1,Mermelada,Mermelada,1.4285715,gr,9/2/2024,1,0,1,OutOfStock,40,,7450,10642.857,,0,7450,0,0.30927834,Matched (3)
imp_104,Italia,1,Pastas largas,Pastas largas,1,gr,9/2/2024,1,0,1,InStock,,9700,9700,9700,0,0,9700,0,0.30927834,Matched (3)
arg_174,Argentina,0,Te,Te,0.01,u,9/2/2024,1,0,0,InStock,,4338,4338,43.379997,0,0,4338,0,0.30927834,Matched (3)
imp_142,España,1,Mermelada,Mermelada,1.4285715,gr,9/2/2024,1,0,1,InStock,32,7050,7050,10071.429,0,0,7050,0,0.30927834,Matched (3)
arg_1,Argentina,0,Galletitas,Galletitas,1,gr,9/2/2024,1,0,0,InStock,,1300,1300,1300,0,0,1300,0,0.30927834,Matched (3)
arg_163,Argentina,0,Queso,Queso,1,gr,9/2/2024,1,0,0,InStock,,17865,17865,17865,0,0,17865,0,0.30927834,Matched (3)
arg_98,Argentina,0,Aderezos,Aderezos,1.0526316,gr,9/2/2024,1,0,0,InStock,,1655,1655,1742.1053,0,0,1655,0,0.30927834,Matched (3)
imp_146,Francia,1,Mermelada,Mermelada,1.3513514,gr,9/2/2024,1,0,1,InStock,,14350,14350,19391.893,0,0,14350,0,0.30927834,Matched (3)
arg_186,Argentina,0,Galletitas,Galletitas,0.4,gr,9/2/2024,1,0,0,InStock,,2350,2350,940,0,0,2350,0,0.30927834,Matched (3)
arg_161,Argentina,0,Queso,Queso,1,gr,9/2/2024,1,0,0,InStock,13,12820,12820,12820,0,0,12820,0,0.30927834,Matched (3)
imp_8,Holanda,1,Chocolate,Chocolate,1,gr,9/2/2024,1,0,1,InStock,,4050,4050,4050,0,0,4050,0,0.30927834,Matched (3)
arg_175,Argentina,0,Te,Te,0.04,u,9/2/2024,1,0,0,InStock,1,1900,1900,76,0,0,1900,0,0.30927834,Matched (3)
arg_180,Argentina,0,Galletitas,Galletitas,0.84745765,gr,9/2/2024,1,0,0,InStock,,1448,1448,1227.1187,0,0,1448,0,0.30927834,Matched (3)
arg_65,Argentina,0,Salsa preparada,Salsa preparada,1.4705882,gr,9/2/2024,1,0,0,InStock,,1150,1150,1691.1764,0,0,1150,0,0.30927834,Matched (3)
arg_30,Argentina,0,Enlatados,Enlatados,1.5625,gr,9/2/2024,1,0,0,InStock,33,700,700,1093.75,0,0,700,0,0.30927834,Matched (3)
arg_56,Argentina,0,Chocolate,Chocolate,2,gr,9/2/2024,1,0,0,InStock,,1150,1150,2300,0,0,1150,0,0.30927834,Matched (3)
imp_238,Brasil,1,Condimento liquido,Condimento liquido,0.5,ml,9/2/2024,1,0,1,InStock,,6487.39,6487.39,3243.695,0,0,6487.39,-2.11E-06,0.30927834,Matched (3)
arg_139,Argentina,0,Arroz,Arroz,1,gr,9/2/2024,1,0,0,InStock,,3700,3700,3700,0,0,3700,0,0.30927834,Matched (3)
imp_208,Dinamarca,1,Queso,Queso,10,gr,9/2/2024,1,0,1,InStock,,9999,9999,99990,0,0,9999,0,0.30927834,Matched (3)
imp_195,Italia,1,Salsa de tomate,Salsa de tomate,0.89285713,gr,9/2/2024,1,0,1,InStock,10,12250,12250,10937.5,0,0,12250,0,0.30927834,Matched (3)
imp_185,Brasil,1,Salsa de tomate,Salsa de tomate,1.25,gr,9/2/2024,1,0,1,InStock,,6400,6400,8000,0,0,6400,0,0.30927834,Matched (3)
imp_100,Italia,1,Pastas largas,Pastas largas,1,gr,9/2/2024,1,0,1,InStock,,8200,8200,8200,0,0,8200,0,0.30927834,Matched (3)
imp_192,Italia,1,Salsa preparada,Salsa preparada,1.25,gr,9/2/2024,1,0,1,InStock,,8550,8550,10687.5,0,0,8550,0,0.30927834,Matched (3)
arg_119,Argentina,0,Snack,Snack,1.2987013,gr,9/2/2024,1,0,0,InStock,,2700,2700,3506.4934,0,0,2700,0,0.30927834,Matched (3)
arg_128,Argentina,0,Arroz,Arroz,1,gr,9/2/2024,1,0,0,InStock,,3100,3100,3100,0,0,3100,0,0.30927834,Matched (3)
imp_212,Grecia,1,Queso,Queso,6.6666665,gr,9/2/2024,1,0,1,OutOfStock,12,,9999,66660,,0,9999,0,0.30927834,Matched (3)
imp_112,Italia,1,Pastas cortas,Pastas cortas,1,gr,9/2/2024,1,0,1,InStock,,8900,8900,8900,0,0,8900,0,0.30927834,Matched (3)
imp_213,Italia,1,Queso,Queso,6.6666665,gr,9/2/2024,1,0,1,InStock,2,9299,9299,61993.332,0,0,9299,0,0.30927834,Matched (3)
arg_99,Argentina,0,Aderezos,Aderezos,1,gr,9/2/2024,1,0,0,InStock,,2550,2550,2550,0,0,2550,0,0.30927834,Matched (3)
arg_156,Argentina,0,Queso,Queso,4,gr,9/2/2024,1,0,0,OutOfStock,40,,6998,27992,,0,6998,0,0.30927834,Matched (3)
imp_159,Argentina,0,Aderezos,Aderezos,2.631579,gr,9/2/2024,1,0,0,InStock,24,3350,3350,8815.789,0,0,3350,0,0.30927834,Matched (3)
arg_90,Argentina,0,Cafe molido,Cafe molido,20,gr,9/2/2024,1,0,0,InStock,,4700,4700,94000,0,0,4700,0,0.30927834,Matched (3)
imp_134,España,1,Golosinas,Golosinas,1.4285715,gr,9/2/2024,1,0,1,InStock,,2100,2100,3000,0,0,2100,0,0.30927834,Matched (3)
arg_79,Argentina,0,Salsa de tomate,Salsa de tomate,1.25,gr,9/2/2024,1,0,0,InStock,,1350,1350,1687.5,0,0,1350,0,0.30927834,Matched (3)
imp_156,Mexico,1,Aderezos,Aderezos,2.631579,gr,9/2/2024,1,0,1,InStock,,2300,2300,6052.6313,0,0,2300,0,0.30927834,Matched (3)
imp_164,Estados Unidos,1,Aderezos,Aderezos,1.0373445,gr,9/2/2024,1,0,1,InStock,,7650,7650,7935.685,0,0,7650,0,0.30927834,Matched (3)
imp_92,Italia,1,Risotto,Risotto,1.1904762,gr,9/2/2024,1,0,1,InStock,,5600,5600,6666.6665,0,0,5600,0,0.30927834,Matched (3)
arg_45,Argentina,0,Cerveza,Cerveza,1.4084507,ml,9/2/2024,1,0,0,InStock,,4251,4251,5987.324,0,0,4251,0,0.30927834,Matched (3)
arg_165,Argentina,0,Te,Te,0.02,u,9/2/2024,1,0,0,InStock,,1262,1262,25.24,0,0,1262,0,0.30927834,Matched (3)
imp_231,España,1,Aceitunas,Aceitunas,0.8333333,gr,9/2/2024,1,0,1,InStock,,10650,10650,8875,0,0,10650,0,0.30927834,Matched (3)
imp_85,Italia,1,Arroz,Arroz,2,gr,9/2/2024,1,0,1,InStock,,12600,12600,25200,0,0,12600,0,0.30927834,Matched (3)
arg_31,Argentina,0,Enlatados,Enlatados,1.6666666,gr,9/2/2024,1,0,0,OutOfStock,12,,850,1416.6666,,0,850,0,0.30927834,Matched (3)
arg_110,Argentina,0,Chocolate,Chocolate,1.1111112,gr,9/2/2024,1,0,0,InStock,,2950,2950,3277.7778,0,0,2950,0,0.30927834,Matched (3)
arg_94,Argentina,0,Capsulas de cafe,Capsulas de cafe,0.1,u,9/2/2024,1,0,0,InStock,,7600,7600,760,0,0,7600,0,0.30927834,Matched (3)
imp_116,Italia,1,Pastas cortas,Pastas cortas,1,gr,9/2/2024,1,0,1,InStock,6,8700,8700,8700,0,0,8700,0,0.30927834,Matched (3)
imp_74,Mexico,1,Enlatados,Enlatados,1.25,gr,9/2/2024,1,0,1,InStock,,6200,6200,7750,0,0,9300,-33.333332,0.30927834,Matched (3)
imp_94,Italia,1,Risotto,Risotto,1.1904762,gr,9/2/2024,1,0,1,InStock,,5600,5600,6666.6665,0,0,5600,0,0.30927834,Matched (3)
arg_54,Argentina,0,Chocolate,Chocolate,1,gr,9/2/2024,1,0,0,OutOfStock,3,,2500,2500,,0,2500,0,0.30927834,Matched (3)
imp_84,Argentina,0,Condimento,Condimento,2.4390244,gr,9/2/2024,1,0,0,InStock,,6800,6800,16585.367,0,0,6800,0,0.30927834,Matched (3)
arg_40,Argentina,0,Pastas cortas,Pastas cortas,1,gr,9/2/2024,1,0,0,InStock,,2900,2900,2900,0,0,2900,0,0.30927834,Matched (3)
imp_42,Argentina,0,Cafe molido,Cafe molido,5.882353,gr,9/2/2024,1,0,0,InStock,,8010,8010,47117.645,0,0,8010,0,0.30927834,Matched (3)
arg_166,Argentina,0,Te,Te,0.04,u,9/2/2024,1,0,0,InStock,,1450,1450,58,0,0,1450,0,0.30927834,Matched (3)
imp_153,Estados Unidos,1,Aderezos,Aderezos,1.4285715,gr,9/2/2024,1,0,1,InStock,7,1800,1800,2571.4287,0,0,1800,0,0.30927834,Matched (3)
arg_184,Argentina,0,Galletitas,Galletitas,0.5813953,gr,9/2/2024,1,0,0,InStock,,1550,1550,901.1628,0,0,1550,0,0.30927834,Matched (3)
arg_183,Argentina,0,Galletitas,Galletitas,0.44444445,gr,9/2/2024,1,0,0,InStock,,2900,2900,1288.8889,0,0,2900,0,0.30927834,Matched (3)
arg_76,Argentina,0,Pastas cortas,Pastas cortas,1,gr,9/2/2024,1,0,0,InStock,,1200,1200,1200,0,0,1200,0,0.30927834,Matched (3)
arg_115,Argentina,0,Chocolate,Chocolate,1.2195122,gr,9/2/2024,1,0,0,InStock,,3200,3200,3902.4392,0,0,3200,0,0.30927834,Matched (3)
arg_64,Argentina,0,Salsa preparada,Salsa preparada,1.4705882,gr,9/2/2024,1,0,0,InStock,29,1000,1000,1470.5883,0,0,1000,0,0.30927834,Matched (3)
arg_41,Argentina,0,Pastas cortas,Pastas cortas,1,gr,9/2/2024,1,0,0,InStock,,1400,1400,1400,0,0,1400,0,0.30927834,Matched (3)
arg_130,Argentina,0,Arroz,Arroz,2,gr,9/2/2024,1,0,0,InStock,,2550,2550,5100,0,0,2550,0,0.30927834,Matched (3)
imp_247,Francia,1,Queso,Queso,8,gr,9/2/2024,1,0,1,InStock,,14969,14969,119752,0,0,14969,0,0.30927834,Matched (3)
imp_106,Italia,1,Pastas cortas,Pastas cortas,1,gr,9/2/2024,1,0,1,InStock,,9700,9700,9700,0,0,9700,0,0.30927834,Matched (3)
arg_47,Argentina,0,Cerveza,Cerveza,2.1097047,ml,9/2/2024,1,0,0,InStock,,9010,9010,19008.44,0,0,9010,0,0.30927834,Matched (3)
arg_26,Argentina,0,Condimento,Condimento,2,gr,9/2/2024,1,0,0,InStock,,1350,1350,2700,0,0,1350,0,0.30927834,Matched (3)
arg_29,Argentina,0,Condimento,Condimento,3.3333333,gr,9/2/2024,1,0,0,InStock,,3200,3200,10666.666,0,0,3200,0,0.30927834,Matched (3)
arg_57,Argentina,0,Chocolate,Chocolate,1,gr,9/2/2024,1,0,0,InStock,,7400,7400,7400,0,0,7400,0,0.30927834,Matched (3)
imp_4,Holanda,1,Chocolate,Chocolate,1,gr,9/2/2024,1,0,1,InStock,,4050,4050,4050,0,0,4050,0,0.30927834,Matched (3)
imp_51,Italia,1,Cafe molido,Cafe molido,4,gr,9/2/2024,1,0,1,InStock,10,11350,11350,45400,0,0,11350,0,0.30927834,Matched (3)
imp_45,Colombia,1,Cafe molido,Cafe molido,4,gr,9/2/2024,1,0,1,InStock,,23300,23300,93200,0,0,23300,0,0.30927834,Matched (3)
arg_162,Argentina,0,Queso,Queso,1,gr,9/2/2024,1,0,0,InStock,,15360,15360,15360,0,0,15360,0,0.30927834,Matched (3)
imp_197,Italia,1,Arroz,Arroz,1,gr,9/2/2024,1,0,1,InStock,,19671.89,19671.89,19671.89,0,0,19671.89,-3.18E-06,0.30927834,Matched (3)
imp_158,Estados Unidos,1,Aderezos,Aderezos,1.4285715,gr,9/2/2024,1,0,1,InStock,,2300,2300,3285.7144,0,0,2300,0,0.30927834,Matched (3)
arg_182,Argentina,0,Galletitas,Galletitas,0.4,gr,9/2/2024,1,0,0,InStock,,1650,1650,660,0,0,1650,0,0.30927834,Matched (3)
arg_137,Argentina,0,Arroz,Arroz,1,gr,9/2/2024,1,0,0,InStock,33,3200,3200,3200,0,0,3200,0,0.30927834,Matched (3)
arg_109,Argentina,0,Bombones,Bombones,1.0162601,gr,9/2/2024,1,0,0,InStock,,6105,6105,6204.268,0,0,6105,0,0.30927834,Matched (3)
imp_65,Italia,1,Capsulas de cafe,Capsulas de cafe,0.1,u,9/2/2024,1,0,1,InStock,,10200,10200,1020,0,0,10200,0,0.30927834,Matched (3)
imp_241,Brasil,1,Snack,Snack,0.9174312,gr,9/2/2024,1,0,1,InStock,2,4850,4850,4449.541,0,0,4850,0,0.30927834,Matched (3)
arg_8,Argentina,0,Cafe molido,Cafe molido,2,gr,9/2/2024,1,0,0,InStock,,7450,7450,14900,0,0,7450,0,0.30927834,Matched (3)
arg_172,Argentina,0,Te,Te,0.05,u,9/2/2024,1,0,0,InStock,,1800,1800,90,0,0,1800,0,0.30927834,Matched (3)
arg_87,Argentina,0,Aceite,Aceite,2,ml,9/2/2024,1,0,0,InStock,9,14750,14750,29500,0,0,14750,0,0.30927834,Matched (3)
imp_102,Italia,1,Pastas largas,Pastas largas,1,gr,9/2/2024,1,0,1,InStock,13,9700,9700,9700,0,0,9700,0,0.30927834,Matched (3)
imp_229,España,1,Aceitunas,Aceitunas,0.8333333,gr,9/2/2024,1,0,1,InStock,20,9900,9900,8250,0,0,9900,0,0.30927834,Matched (3)
imp_63,Italia,1,Capsulas de cafe,Capsulas de cafe,0.1,u,9/2/2024,1,0,1,InStock,,9500,9500,950,0,0,9500,0,0.30927834,Matched (3)
arg_13,Argentina,0,Te,Te,0.05,u,9/2/2024,1,0,0,InStock,,1300,1300,65,0,0,1300,0,0.30927834,Matched (3)
arg_72,Argentina,0,Salsa de tomate,Salsa de tomate,1.25,gr,9/2/2024,1,0,0,InStock,,950,950,1187.5,0,0,950,0,0.30927834,Matched (3)
arg_66,Argentina,0,Salsa preparada,Salsa preparada,1.4705882,gr,9/2/2024,1,0,0,InStock,21,900,900,1323.5294,0,0,900,0,0.30927834,Matched (3)
imp_62,Italia,1,Capsulas de cafe,Capsulas de cafe,0.1,u,9/2/2024,1,0,1,OutOfStock,39,,9500,950,,0,9500,0,0.30927834,Matched (3)
imp_11,Suiza,1,Chocolate,Chocolate,1,gr,9/2/2024,1,0,1,InStock,,10200,10200,10200,0,0,10200,0,0.30927834,Matched (3)
arg_73,Argentina,0,Salsa de tomate,Salsa de tomate,0.96153843,gr,9/2/2024,1,0,0,InStock,1,750,750,721.1538,0,0,750,0,0.30927834,Matched (3)
arg_27,Argentina,0,Condimento,Condimento,4.347826,gr,9/2/2024,1,0,0,InStock,,800,800,3478.2607,0,0,800,0,0.30927834,Matched (3)
imp_126,Francia,1,Cerveza,Cerveza,2,ml,9/2/2024,1,0,1,InStock,,6900,6900,13800,0,0,6900,0,0.30927834,Matched (3)
arg_36,Argentina,0,Arroz,Arroz,1,gr,9/2/2024,1,0,0,InStock,,2650,2650,2650,0,0,2650,0,0.30927834,Matched (3)
arg_126,Argentina,0,Snack,Snack,0.37037036,gr,9/2/2024,1,0,0,InStock,,3750,3750,1388.8888,0,0,3750,0,0.30927834,Matched (3)
arg_71,Argentina,0,Salsa de tomate,Salsa de tomate,0.5494506,gr,9/2/2024,1,0,0,InStock,27,1800,1800,989.01105,0,0,1800,0,0.30927834,Matched (3)
arg_118,Argentina,0,Snack,Snack,0.4,gr,9/2/2024,1,0,0,OutOfStock,39,,2900,1160,,0,2900,0,0.30927834,Matched (3)
imp_99,Italia,1,Pastas largas,Pastas largas,1,gr,9/2/2024,1,0,1,InStock,,7850,7850,7850,0,0,7850,0,0.30927834,Matched (3)
imp_234,Brasil,1,Capsulas de cafe,Capsulas de cafe,0.0625,u,9/2/2024,1,0,1,InStock,,16715,16715,1044.6875,0,0,16715,0,0.30927834,Matched (3)
imp_243,Ecuador,1,Pescado enlatado,Pescado enlatado,0.5882353,gr,9/2/2024,1,0,1,InStock,8,1300,1300,764.70593,0,0,1300,0,0.30927834,Matched (3)
arg_68,Argentina,0,Pastas cortas,Pastas cortas,1,gr,9/2/2024,1,0,0,InStock,,1350,1350,1350,0,0,1350,0,0.30927834,Matched (3)
imp_39,Argentina,0,Cafe molido,Cafe molido,2,gr,9/2/2024,1,0,0,InStock,,7246,7246,14492,0,0,7246,0,0.30927834,Matched (3)
arg_147,Argentina,0,Aceitunas,Aceitunas,1.6666666,gr,9/2/2024,1,0,0,InStock,,1200,1200,2000,0,0,1200,0,0.30927834,Matched (3)
imp_50,Italia,1,Cafe molido,Cafe molido,4,gr,9/2/2024,1,0,1,InStock,,11350,11350,45400,0,0,11350,0,0.30927834,Matched (3)
imp_103,Italia,1,Pastas largas,Pastas largas,1,gr,9/2/2024,1,0,1,InStock,,9700,9700,9700,0,0,9700,0,0.30927834,Matched (3)
imp_239,Brasil,1,Bombones,Bombones,1,gr,9/2/2024,1,0,1,InStock,8,6050,6050,6050,0,0,6050,0,0.30927834,Matched (3)
arg_48,Argentina,0,Cerveza,Cerveza,1.4084507,ml,9/2/2024,1,0,0,InStock,,2142,2142,3016.9014,0,0,2142,0,0.30927834,Matched (3)
imp_55,España,1,Capsulas de cafe,Capsulas de cafe,0.1,u,9/2/2024,1,0,1,InStock,,10400,10400,1040,0,0,10400,0,0.30927834,Matched (3)
arg_106,Argentina,0,Aderezos,Aderezos,1.754386,gr,9/2/2024,1,0,0,InStock,10,5700,5700,10000,0,0,5700,0,0.30927834,Matched (3)
imp_141,Alemania,1,Mermelada,Mermelada,1.5151515,gr,9/2/2024,1,0,1,OutOfStock,18,,5050,7651.515,,0,5050,0,0.30927834,Matched (3)
imp_75,Mexico,1,Enlatados,Enlatados,1.3157895,gr,9/2/2024,1,0,1,InStock,,8050,8050,10592.105,0,0,10300,-21.84466,0.30927834,Matched (3)
imp_38,Argentina,0,Cafe molido,Cafe molido,5.882353,gr,9/2/2024,1,0,0,InStock,,8250,8250,48529.41,0,0,8250,0,0.30927834,Matched (3)
imp_43,Colombia,1,Cafe molido,Cafe molido,4,gr,9/2/2024,1,0,1,InStock,,23300,23300,93200,0,0,23300,0,0.30927834,Matched (3)
arg_84,Argentina,0,Aceite,Aceite,2,ml,9/2/2024,1,0,0,InStock,,10050,10050,20100,0,0,10050,0,0.30927834,Matched (3)
imp_16,Suiza,1,Chocolate,Chocolate,1,gr,9/2/2024,1,0,1,InStock,12,9800,9800,9800,0,0,9800,0,0.30927834,Matched (3)
arg_95,Argentina,0,Capsulas de cafe,Capsulas de cafe,0.125,u,9/2/2024,1,0,0,InStock,,12100,12100,1512.5,0,0,12100,0,0.30927834,Matched (3)
imp_33,Brasil,1,Golosinas,Golosinas,0.98039216,gr,9/2/2024,1,0,1,OutOfStock,10,,3100,3039.2156,,0,3100,0,0.30927834,Matched (3)
imp_76,España,1,Condimento,Condimento,3.8461537,gr,9/2/2024,1,0,1,OutOfStock,39,,7350,28269.23,,0,7350,0,0.30927834,Matched (3)
arg_157,Argentina,0,Queso,Queso,6.6666665,gr,9/2/2024,1,0,0,InStock,11,3875,3875,25833.332,0,0,3875,0,0.30927834,Matched (3)
arg_173,Argentina,0,Te,Te,0.05,u,9/2/2024,1,0,0,OutOfStock,37,,1000,50,,0,1000,0,0.30927834,Matched (3)
imp_47,Italia,1,Cafe molido,Cafe molido,4,gr,9/2/2024,1,0,1,InStock,,10650,10650,42600,0,0,10650,0,0.30927834,Matched (3)
arg_151,Argentina,0,Aceitunas,Aceitunas,1,gr,9/2/2024,1,0,0,InStock,,3200,3200,3200,0,0,3200,0,0.30927834,Matched (3)
imp_207,Alemania,1,Queso,Queso,8,gr,9/2/2024,1,0,1,InStock,,9999,9999,79992,0,0,9999,0,0.30927834,Matched (3)
arg_78,Argentina,0,Pastas cortas,Pastas cortas,1,gr,9/2/2024,1,0,0,InStock,,1200,1200,1200,0,0,1200,0,0.30927834,Matched (3)
